412,52.458645,-1.94353,156.9,2017-05-14 10:07:41
413,52.458655,-1.943485,161.3,2017-05-14 10:07:51
414,52.4587216,-1.9435583,161.6,2017-05-14 10:08:01
415,52.4587316,-1.9435883,162.1,2017-05-14 10:08:11
416,52.4587416,-1.9436234,163.1,2017-05-14 10:08:21
417,52.4587216,-1.94366,164.8,2017-05-14 10:08:31
418,52.4587,-1.94371,166.4,2017-05-14 10:08:41
419,52.458705,-1.94376,166.2,2017-05-14 10:08:51
420,52.458715,-1.94375,168.3,2017-05-14 10:09:01
421,52.45874,-1.943775,170.9,2017-05-14 10:09:11
422,52.4587616,-1.9437934,172.1,2017-05-14 10:09:21
423,52.45878,-1.9438417,174.3,2017-05-14 10:09:31
424,52.4588116,-1.943835,174.1,2017-05-14 10:09:42
425,52.4588133,-1.94381,172.8,2017-05-14 10:09:52
426,52.4588116,-1.943795,177.3,2017-05-14 10:10:02
427,52.458815,-1.9438233,181.6,2017-05-14 10:10:12
428,52.4588166,-1.9437634,184.6,2017-05-14 10:10:22
429,52.4588217,-1.9437683,186.3,2017-05-14 10:10:32
430,52.4587733,-1.94372,187.5,2017-05-14 10:10:42
431,52.4587766,-1.9436451,188.9,2017-05-14 10:10:52
432,52.4587633,-1.9436283,189.6,2017-05-14 10:11:02
433,52.4587367,-1.9436033,190.5,2017-05-14 10:11:12
434,52.4587416,-1.943675,179.4,2017-05-14 10:11:22
435,52.45873,-1.9436451,174.3,2017-05-14 10:11:32
436,52.458725,-1.9435784,170.6,2017-05-14 10:11:42
437,52.4587167,-1.94359,170.7,2017-05-14 10:11:52
438,52.45869,-1.94357,171.1,2017-05-14 10:12:02
439,52.4586566,-1.9435717,169.8,2017-05-14 10:12:12
440,52.458675,-1.943555,169.1,2017-05-14 10:12:22
441,52.4587333,-1.9435816,165.7,2017-05-14 10:12:33
442,52.4587316,-1.9435866,165.8,2017-05-14 10:12:43
443,52.45873,-1.943585,165.7,2017-05-14 10:12:53
444,52.4587283,-1.943595,164.5,2017-05-14 10:13:04
445,52.4587466,-1.9435733,163.2,2017-05-14 10:13:14
446,52.45874,-1.94357,161.0,2017-05-14 10:13:25
